3.877	0.0
3.878	0.002
3.879	0.004
3.88	0.006
4.134	0.112
4.164	0.12
4.171	0.128
4.188	0.132
4.197	0.134
4.268	0.158
4.279	0.164
4.863	0.288
5.153	0.346
5.434	0.39
5.541	0.398
5.583	0.4
5.603	0.402
5.622	0.404
5.928	0.434
6.501	0.462
7.042	0.476
7.234	0.478
7.319	0.48
7.364	0.482
7.422	0.484
7.692	0.494
7.894	0.506
8.129	0.524
8.363	0.546
8.674	0.574
8.861	0.6
9.09	0.64
9.32	0.688
9.685	0.746
9.818	0.79
10.012	0.876
