Created as New Dataset,Sample 004 By Administrator Date Thursday, December 10 2020
cm-1,%T
2478.00,91.43
2477.00,91.43
2476.00,91.42
2475.00,91.39
2474.00,91.37
2473.00,91.36
2472.00,91.36
2471.00,91.34
2470.00,91.31
2469.00,91.28
2468.00,91.25
2467.00,91.23
2466.00,91.23
2465.00,91.23
2464.00,91.23
2463.00,91.25
2462.00,91.31
2461.00,91.38
2460.00,91.43
2459.00,91.42
2458.00,91.37
2457.00,91.32
2456.00,91.29
2455.00,91.27
2454.00,91.25
2453.00,91.25
2452.00,91.24
2451.00,91.23
2450.00,91.21
2449.00,91.18
2448.00,91.17
2447.00,91.17
2446.00,91.18
2445.00,91.17
2444.00,91.13
2443.00,91.08
2442.00,91.03
2441.00,90.99
2440.00,90.99
2439.00,91.04
2438.00,91.12
2437.00,91.20
2436.00,91.27
2435.00,91.29
2434.00,91.25
2433.00,91.17
2432.00,91.09
2431.00,91.06
2430.00,91.08
2429.00,91.12
2428.00,91.15
2427.00,91.15
2426.00,91.12
2425.00,91.10
2424.00,91.11
2423.00,91.14
2422.00,91.15
2421.00,91.12
2420.00,91.06
2419.00,91.03
2418.00,91.04
2417.00,91.08
2416.00,91.12
2415.00,91.14
2414.00,91.14
2413.00,91.14
2412.00,91.13
2411.00,91.13
2410.00,91.13
2409.00,91.12
2408.00,91.10
2407.00,91.09
2406.00,91.08
2405.00,91.08
2404.00,91.09
2403.00,91.10
2402.00,91.10
2401.00,91.10
2400.00,91.10
2399.00,91.11
2398.00,91.12
2397.00,91.10
2396.00,91.04
2395.00,90.99
2394.00,90.96
2393.00,90.98
2392.00,91.02
2391.00,91.06
2390.00,91.08
2389.00,91.09
2388.00,91.08
2387.00,91.06
2386.00,91.02
2385.00,90.98
2384.00,90.93
2383.00,90.88
2382.00,90.82
2381.00,90.77
2380.00,90.73
2379.00,90.71
2378.00,90.68
2377.00,90.65
2376.00,90.63
2375.00,90.63
2374.00,90.66
2373.00,90.69
2372.00,90.69
2371.00,90.67
2370.00,90.64
2369.00,90.63
2368.00,90.65
2367.00,90.65
2366.00,90.58
2365.00,90.44
2364.00,90.31
2363.00,90.24
2362.00,90.22
2361.00,90.23
2360.00,90.22
2359.00,90.21
2358.00,90.21
2357.00,90.26
2356.00,90.36
2355.00,90.46
2354.00,90.52
2353.00,90.53
2352.00,90.51
2351.00,90.46
2350.00,90.39
2349.00,90.29
2348.00,90.17
2347.00,90.06
2346.00,89.98
2345.00,89.94
2344.00,89.91
2343.00,89.89
2342.00,89.89
2341.00,89.91
2340.00,89.97
2339.00,90.07
2338.00,90.19
2337.00,90.31
2336.00,90.38
2335.00,90.38
2334.00,90.33
2333.00,90.26
2332.00,90.25
2331.00,90.29
2330.00,90.36
2329.00,90.38
2328.00,90.34
2327.00,90.27
2326.00,90.16
2325.00,90.07
2324.00,90.00
2323.00,89.99
2322.00,89.99
2321.00,89.98
2320.00,89.98
2319.00,90.00
2318.00,90.04
2317.00,90.06
2316.00,90.05
2315.00,90.03
2314.00,90.04
2313.00,90.07
2312.00,90.12
2311.00,90.15
2310.00,90.16
2309.00,90.14
2308.00,90.12
2307.00,90.13
2306.00,90.17
2305.00,90.19
2304.00,90.18
2303.00,90.15
2302.00,90.12
2301.00,90.09
2300.00,90.07
2299.00,90.06
2298.00,90.06
2297.00,90.07
2296.00,90.08
2295.00,90.07
2294.00,90.04
2293.00,89.97
2292.00,89.88
2291.00,89.82
2290.00,89.82
2289.00,89.86
2288.00,89.91
2287.00,89.95
2286.00,89.98
2285.00,89.98
2284.00,89.96
2283.00,89.92
2282.00,89.86
2281.00,89.80
2280.00,89.77
2279.00,89.77
2278.00,89.79
2277.00,89.80
2276.00,89.82
2275.00,89.84
2274.00,89.88
2273.00,89.92
2272.00,89.92
2271.00,89.88
2270.00,89.82
2269.00,89.74
2268.00,89.67
2267.00,89.63
2266.00,89.63
2265.00,89.64
2264.00,89.63
2263.00,89.60
2262.00,89.55
2261.00,89.50
2260.00,89.47
2259.00,89.45
2258.00,89.44
2257.00,89.41
2256.00,89.37
2255.00,89.35
2254.00,89.34
2253.00,89.36
2252.00,89.38
2251.00,89.41
2250.00,89.43
2249.00,89.46
2248.00,89.49
2247.00,89.51
2246.00,89.50
2245.00,89.44
2244.00,89.35
2243.00,89.32
2242.00,89.40
2241.00,89.51
2240.00,89.59
2239.00,89.57
2238.00,89.49
2237.00,89.41
2236.00,89.36
2235.00,89.36
2234.00,89.40
2233.00,89.41
2232.00,89.37
2231.00,89.30
2230.00,89.24
2229.00,89.18
2228.00,89.13
2227.00,89.07
2226.00,89.02
2225.00,88.98
2224.00,88.96
2223.00,88.99
2222.00,89.03
2221.00,89.07
2220.00,89.07
2219.00,89.06
2218.00,89.08
2217.00,89.12
2216.00,89.15
2215.00,89.17
2214.00,89.18
2213.00,89.18
2212.00,89.16
2211.00,89.10
2210.00,89.04
2209.00,88.99
2208.00,88.94
2207.00,88.92
2206.00,88.89
2205.00,88.88
2204.00,88.86
2203.00,88.85
2202.00,88.83
2201.00,88.79
2200.00,88.74
2199.00,88.70
2198.00,88.68
2197.00,88.68
2196.00,88.69
2195.00,88.69
2194.00,88.69
2193.00,88.67
2192.00,88.69
2191.00,88.75
2190.00,88.82
2189.00,88.82
2188.00,88.74
2187.00,88.60
2186.00,88.48
2185.00,88.43
2184.00,88.42
2183.00,88.44
2182.00,88.43
2181.00,88.40
2180.00,88.38
2179.00,88.40
2178.00,88.44
2177.00,88.45
2176.00,88.44
2175.00,88.44
2174.00,88.46
2173.00,88.47
2172.00,88.45
2171.00,88.39
2170.00,88.31
2169.00,88.23
2168.00,88.17
2167.00,88.12
2166.00,88.09
2165.00,88.05
2164.00,88.02
2163.00,88.05
2162.00,88.12
2161.00,88.18
2160.00,88.22
2159.00,88.23
2158.00,88.25
2157.00,88.25
2156.00,88.23
2155.00,88.24
2154.00,88.30
2153.00,88.38
2152.00,88.46
2151.00,88.50
2150.00,88.49
2149.00,88.42
2148.00,88.35
2147.00,88.31
2146.00,88.34
2145.00,88.38
2144.00,88.41
2143.00,88.39
2142.00,88.34
2141.00,88.26
2140.00,88.16
2139.00,88.06
2138.00,87.97
2137.00,87.93
2136.00,87.96
2135.00,88.05
2134.00,88.18
2133.00,88.31
2132.00,88.40
2131.00,88.45
2130.00,88.46
2129.00,88.43
2128.00,88.38
2127.00,88.33
2126.00,88.31
2125.00,88.29
2124.00,88.27
2123.00,88.27
2122.00,88.27
2121.00,88.26
2120.00,88.25
2119.00,88.24
2118.00,88.22
2117.00,88.21
2116.00,88.19
2115.00,88.17
2114.00,88.17
2113.00,88.17
2112.00,88.17
2111.00,88.17
2110.00,88.15
2109.00,88.13
2108.00,88.12
2107.00,88.13
2106.00,88.13
2105.00,88.14
2104.00,88.16
2103.00,88.19
2102.00,88.17
2101.00,88.11
2100.00,88.06
2099.00,88.10
2098.00,88.21
2097.00,88.33
2096.00,88.39
2095.00,88.37
2094.00,88.30
2093.00,88.21
2092.00,88.13
2091.00,88.08
2090.00,88.06
2089.00,88.07
2088.00,88.09
2087.00,88.12
2086.00,88.15
2085.00,88.17
2084.00,88.18
2083.00,88.17
2082.00,88.15
2081.00,88.11
2080.00,88.10
2079.00,88.14
2078.00,88.20
2077.00,88.24
2076.00,88.25
2075.00,88.26
2074.00,88.27
2073.00,88.28
2072.00,88.28
2071.00,88.28
2070.00,88.28
2069.00,88.27
2068.00,88.24
2067.00,88.24
2066.00,88.25
2065.00,88.26
2064.00,88.26
2063.00,88.26
2062.00,88.27
2061.00,88.27
2060.00,88.23
2059.00,88.16
2058.00,88.10
2057.00,88.09
2056.00,88.13
2055.00,88.20
2054.00,88.24
2053.00,88.19
2052.00,88.09
2051.00,88.02
2050.00,88.03
2049.00,88.09
2048.00,88.14
2047.00,88.18
2046.00,88.24
2045.00,88.31
2044.00,88.37
2043.00,88.41
2042.00,88.42
2041.00,88.40
2040.00,88.33
2039.00,88.26
2038.00,88.24
2037.00,88.31
2036.00,88.42
2035.00,88.52
2034.00,88.56
2033.00,88.51
2032.00,88.44
2031.00,88.42
2030.00,88.47
2029.00,88.55
2028.00,88.62
2027.00,88.69
2026.00,88.78
2025.00,88.84
2024.00,88.83
2023.00,88.75
2022.00,88.66
2021.00,88.60
2020.00,88.57
2019.00,88.59
2018.00,88.66
2017.00,88.77
2016.00,88.86
2015.00,88.92
2014.00,88.95
2013.00,88.93
2012.00,88.88
2011.00,88.80
2010.00,88.73
2009.00,88.70
2008.00,88.75
2007.00,88.89
2006.00,89.05
2005.00,89.13
2004.00,89.09
2003.00,88.99
2002.00,88.94
2001.00,88.94
2000.00,88.96
1999.00,88.98
1998.00,88.99
1997.00,89.01
1996.00,89.04
1995.00,89.06
1994.00,89.03
1993.00,88.97
1992.00,88.93
1991.00,88.96
1990.00,89.00
1989.00,88.95
1988.00,88.81
1987.00,88.66
1986.00,88.57
1985.00,88.59
1984.00,88.66
1983.00,88.75
1982.00,88.82
1981.00,88.83
1980.00,88.80
1979.00,88.79
1978.00,88.85
1977.00,88.98
1976.00,89.11
1975.00,89.19
1974.00,89.20
1973.00,89.15
1972.00,89.10
1971.00,89.10
1970.00,89.13
1969.00,89.15
1968.00,89.18
1967.00,89.25
1966.00,89.33
1965.00,89.36
1964.00,89.29
1963.00,89.18
1962.00,89.10
1961.00,89.08
1960.00,89.11
1959.00,89.20
1958.00,89.30
1957.00,89.38
1956.00,89.41
1955.00,89.42
1954.00,89.42
1953.00,89.42
1952.00,89.42
1951.00,89.44
1950.00,89.49
1949.00,89.51
1948.00,89.50
1947.00,89.47
1946.00,89.47
1945.00,89.51
1944.00,89.56
1943.00,89.61
1942.00,89.65
1941.00,89.67
1940.00,89.66
1939.00,89.64
1938.00,89.64
1937.00,89.65
1936.00,89.68
1935.00,89.69
1934.00,89.68
1933.00,89.65
1932.00,89.62
1931.00,89.63
1930.00,89.67
1929.00,89.71
1928.00,89.73
1927.00,89.75
1926.00,89.77
1925.00,89.75
1924.00,89.70
1923.00,89.66
1922.00,89.66
1921.00,89.67
1920.00,89.68
1919.00,89.67
1918.00,89.67
1917.00,89.69
1916.00,89.74
1915.00,89.79
1914.00,89.86
1913.00,89.89
1912.00,89.89
1911.00,89.85
1910.00,89.80
1909.00,89.75
1908.00,89.74
1907.00,89.78
1906.00,89.84
1905.00,89.87
1904.00,89.86
1903.00,89.86
1902.00,89.87
1901.00,89.88
1900.00,89.87
1899.00,89.85
1898.00,89.83
1897.00,89.81
1896.00,89.82
1895.00,89.86
1894.00,89.93
1893.00,89.98
1892.00,89.96
1891.00,89.91
1890.00,89.85
1889.00,89.82
1888.00,89.82
1887.00,89.84
1886.00,89.86
1885.00,89.84
1884.00,89.81
1883.00,89.80
1882.00,89.84
1881.00,89.90
1880.00,89.95
1879.00,89.95
1878.00,89.93
1877.00,89.88
1876.00,89.86
1875.00,89.87
1874.00,89.91
1873.00,89.91
1872.00,89.87
1871.00,89.82
1870.00,89.79
1869.00,89.83
1868.00,89.88
1867.00,89.91
1866.00,89.90
1865.00,89.86
1864.00,89.85
1863.00,89.86
1862.00,89.90
1861.00,89.92
1860.00,89.91
1859.00,89.90
1858.00,89.91
1857.00,89.92
1856.00,89.93
1855.00,89.92
1854.00,89.91
1853.00,89.90
1852.00,89.88
1851.00,89.87
1850.00,89.86
1849.00,89.82
1848.00,89.76
1847.00,89.73
1846.00,89.75
1845.00,89.79
1844.00,89.81
1843.00,89.82
1842.00,89.82
1841.00,89.81
1840.00,89.80
1839.00,89.79
1838.00,89.81
1837.00,89.84
1836.00,89.84
1835.00,89.83
1834.00,89.81
1833.00,89.76
1832.00,89.69
1831.00,89.65
1830.00,89.67
1829.00,89.74
1828.00,89.79
1827.00,89.80
1826.00,89.78
1825.00,89.76
1824.00,89.74
1823.00,89.72
1822.00,89.73
1821.00,89.73
1820.00,89.73
1819.00,89.74
1818.00,89.76
1817.00,89.77
1816.00,89.77
1815.00,89.76
1814.00,89.75
1813.00,89.71
1812.00,89.67
1811.00,89.64
1810.00,89.63
1809.00,89.65
1808.00,89.67
1807.00,89.69
1806.00,89.69
1805.00,89.66
1804.00,89.61
1803.00,89.57
1802.00,89.55
1801.00,89.56
1800.00,89.57
1799.00,89.57
1798.00,89.56
1797.00,89.53
1796.00,89.50
1795.00,89.48
1794.00,89.46
1793.00,89.44
1792.00,89.41
1791.00,89.41
1790.00,89.44
1789.00,89.45
1788.00,89.45
1787.00,89.42
1786.00,89.38
1785.00,89.34
1784.00,89.31
1783.00,89.30
1782.00,89.29
1781.00,89.27
1780.00,89.24
1779.00,89.22
1778.00,89.20
1777.00,89.18
1776.00,89.13
1775.00,89.07
1774.00,89.01
1773.00,88.95
1772.00,88.92
1771.00,88.94
1770.00,88.97
1769.00,88.98
1768.00,88.95
1767.00,88.91
1766.00,88.87
1765.00,88.84
1764.00,88.80
1763.00,88.76
1762.00,88.72
1761.00,88.68
1760.00,88.62
1759.00,88.56
1758.00,88.51
1757.00,88.47
1756.00,88.42
1755.00,88.36
1754.00,88.30
1753.00,88.24
1752.00,88.18
1751.00,88.12
1750.00,88.06
1749.00,87.98
1748.00,87.90
1747.00,87.85
1746.00,87.84
1745.00,87.83
1744.00,87.80
1743.00,87.75
1742.00,87.69
1741.00,87.59
1740.00,87.46
1739.00,87.36
1738.00,87.32
1737.00,87.29
1736.00,87.21
1735.00,87.04
1734.00,86.85
1733.00,86.71
1732.00,86.64
1731.00,86.60
1730.00,86.56
1729.00,86.50
1728.00,86.41
1727.00,86.32
1726.00,86.22
1725.00,86.11
1724.00,85.96
1723.00,85.82
1722.00,85.71
1721.00,85.62
1720.00,85.49
1719.00,85.31
1718.00,85.08
1717.00,84.86
1716.00,84.68
1715.00,84.55
1714.00,84.46
1713.00,84.36
1712.00,84.21
1711.00,84.05
1710.00,83.89
1709.00,83.73
1708.00,83.56
1707.00,83.35
1706.00,83.10
1705.00,82.82
1704.00,82.59
1703.00,82.44
1702.00,82.32
1701.00,82.11
1700.00,81.77
1699.00,81.45
1698.00,81.23
1697.00,80.97
1696.00,80.66
1695.00,80.40
1694.00,80.24
1693.00,80.09
1692.00,79.87
1691.00,79.59
1690.00,79.25
1689.00,78.91
1688.00,78.61
1687.00,78.38
1686.00,78.17
1685.00,77.83
1684.00,77.32
1683.00,76.93
1682.00,76.73
1681.00,76.54
1680.00,76.32
1679.00,76.08
1678.00,75.85
1677.00,75.57
1676.00,75.19
1675.00,74.75
1674.00,74.43
1673.00,74.23
1672.00,74.03
1671.00,73.78
1670.00,73.45
1669.00,73.08
1668.00,72.74
1667.00,72.49
1666.00,72.29
1665.00,72.07
1664.00,71.77
1663.00,71.38
1662.00,71.01
1661.00,70.73
1660.00,70.49
1659.00,70.26
1658.00,70.06
1657.00,69.90
1656.00,69.74
1655.00,69.53
1654.00,69.14
1653.00,68.59
1652.00,68.28
1651.00,68.18
1650.00,68.14
1649.00,68.06
1648.00,67.85
1647.00,67.49
1646.00,67.21
1645.00,67.08
1644.00,66.98
1643.00,66.88
1642.00,66.79
1641.00,66.71
1640.00,66.63
1639.00,66.53
1638.00,66.42
1637.00,66.30
1636.00,66.23
1635.00,66.28
1634.00,66.41
1633.00,66.51
1632.00,66.56
1631.00,66.60
1630.00,66.67
1629.00,66.78
1628.00,66.92
1627.00,67.08
1626.00,67.25
1625.00,67.43
1624.00,67.63
1623.00,67.86
1622.00,68.09
1621.00,68.30
1620.00,68.47
1619.00,68.64
1618.00,68.87
1617.00,69.22
1616.00,69.62
1615.00,69.95
1614.00,70.21
1613.00,70.44
1612.00,70.66
1611.00,70.89
1610.00,71.15
1609.00,71.46
1608.00,71.78
1607.00,72.10
1606.00,72.38
1605.00,72.65
1604.00,72.90
1603.00,73.14
1602.00,73.39
1601.00,73.64
1600.00,73.89
1599.00,74.13
1598.00,74.36
1597.00,74.57
1596.00,74.77
1595.00,74.96
1594.00,75.14
1593.00,75.32
1592.00,75.51
1591.00,75.69
1590.00,75.86
1589.00,76.04
1588.00,76.21
1587.00,76.37
1586.00,76.52
1585.00,76.68
1584.00,76.82
1583.00,76.95
1582.00,77.07
1581.00,77.18
1580.00,77.28
1579.00,77.34
1578.00,77.37
1577.00,77.43
1576.00,77.56
1575.00,77.72
1574.00,77.84
1573.00,77.92
1572.00,77.99
1571.00,78.06
1570.00,78.14
1569.00,78.23
1568.00,78.31
1567.00,78.37
1566.00,78.42
1565.00,78.47
1564.00,78.52
1563.00,78.56
1562.00,78.58
1561.00,78.57
1560.00,78.51
1559.00,78.39
1558.00,78.41
1557.00,78.52
1556.00,78.63
1555.00,78.74
1554.00,78.82
1553.00,78.88
1552.00,78.92
1551.00,78.94
1550.00,78.98
1549.00,79.03
1548.00,79.09
1547.00,79.12
1546.00,79.12
1545.00,79.11
1544.00,79.12
1543.00,79.15
1542.00,79.18
1541.00,79.23
1540.00,79.36
1539.00,79.51
1538.00,79.62
1537.00,79.70
1536.00,79.76
1535.00,79.81
1534.00,79.88
1533.00,79.98
1532.00,80.10
1531.00,80.19
1530.00,80.26
1529.00,80.33
1528.00,80.39
1527.00,80.44
1526.00,80.49
1525.00,80.54
1524.00,80.59
1523.00,80.63
1522.00,80.65
1521.00,80.68
1520.00,80.73
1519.00,80.77
1518.00,80.80
1517.00,80.87
1516.00,80.98
1515.00,81.08
1514.00,81.15
1513.00,81.20
1512.00,81.23
1511.00,81.25
1510.00,81.27
1509.00,81.27
1508.00,81.26
1507.00,81.33
1506.00,81.49
1505.00,81.60
1504.00,81.66
1503.00,81.70
1502.00,81.73
1501.00,81.75
1500.00,81.76
1499.00,81.75
1498.00,81.76
1497.00,81.80
1496.00,81.88
1495.00,81.95
1494.00,81.99
1493.00,82.00
1492.00,81.98
1491.00,81.95
1490.00,81.92
1489.00,81.93
1488.00,81.98
1487.00,82.04
1486.00,82.08
1485.00,82.10
1484.00,82.11
1483.00,82.11
1482.00,82.10
1481.00,82.10
1480.00,82.10
1479.00,82.10
1478.00,82.08
1477.00,82.06
1476.00,82.03
1475.00,82.00
1474.00,81.96
1473.00,81.91
1472.00,81.90
1471.00,81.93
1470.00,81.95
1469.00,81.95
1468.00,81.94
1467.00,81.91
1466.00,81.88
1465.00,81.86
1464.00,81.88
1463.00,81.92
1462.00,81.94
1461.00,81.93
1460.00,81.91
1459.00,81.86
1458.00,81.80
1457.00,81.76
1456.00,81.80
1455.00,81.87
1454.00,81.93
1453.00,81.97
1452.00,82.00
1451.00,82.02
1450.00,82.03
1449.00,82.04
1448.00,82.05
1447.00,82.06
1446.00,82.08
1445.00,82.09
1444.00,82.09
1443.00,82.09
1442.00,82.10
1441.00,82.12
1440.00,82.14
1439.00,82.14
1438.00,82.14
1437.00,82.14
1436.00,82.15
1435.00,82.17
1434.00,82.20
1433.00,82.21
1432.00,82.21
1431.00,82.18
1430.00,82.14
1429.00,82.12
1428.00,82.12
1427.00,82.13
1426.00,82.11
1425.00,82.07
1424.00,82.02
1423.00,81.98
1422.00,81.98
1421.00,81.98
1420.00,81.96
1419.00,81.92
1418.00,81.87
1417.00,81.83
1416.00,81.81
1415.00,81.79
1414.00,81.76
1413.00,81.73
1412.00,81.69
1411.00,81.67
1410.00,81.67
1409.00,81.69
1408.00,81.71
1407.00,81.72
1406.00,81.71
1405.00,81.70
1404.00,81.72
1403.00,81.77
1402.00,81.81
1401.00,81.84
1400.00,81.85
1399.00,81.86
1398.00,81.86
1397.00,81.86
1396.00,81.88
1395.00,81.91
1394.00,81.98
1393.00,82.04
1392.00,82.09
1391.00,82.12
1390.00,82.14
1389.00,82.15
1388.00,82.16
1387.00,82.19
1386.00,82.23
1385.00,82.25
1384.00,82.26
1383.00,82.25
1382.00,82.23
1381.00,82.22
1380.00,82.22
1379.00,82.22
1378.00,82.23
1377.00,82.24
1376.00,82.24
1375.00,82.25
1374.00,82.26
1373.00,82.27
1372.00,82.28
1371.00,82.29
1370.00,82.30
1369.00,82.31
1368.00,82.32
1367.00,82.35
1366.00,82.36
1365.00,82.35
1364.00,82.31
1363.00,82.27
1362.00,82.26
1361.00,82.28
1360.00,82.31
1359.00,82.34
1358.00,82.35
1357.00,82.35
1356.00,82.34
1355.00,82.32
1354.00,82.31
1353.00,82.30
1352.00,82.30
1351.00,82.30
1350.00,82.30
1349.00,82.30
1348.00,82.31
1347.00,82.34
1346.00,82.37
1345.00,82.39
1344.00,82.41
1343.00,82.40
1342.00,82.38
1341.00,82.36
1340.00,82.35
1339.00,82.36
1338.00,82.38
1337.00,82.40
1336.00,82.41
1335.00,82.41
1334.00,82.42
1333.00,82.42
1332.00,82.43
1331.00,82.44
1330.00,82.45
1329.00,82.47
1328.00,82.50
1327.00,82.53
1326.00,82.54
1325.00,82.54
1324.00,82.53
1323.00,82.52
1322.00,82.51
1321.00,82.50
1320.00,82.48
1319.00,82.45
1318.00,82.44
1317.00,82.43
1316.00,82.43
1315.00,82.44
1314.00,82.45
1313.00,82.47
1312.00,82.48
1311.00,82.48
1310.00,82.48
1309.00,82.48
1308.00,82.49
1307.00,82.50
1306.00,82.52
1305.00,82.54
1304.00,82.56
1303.00,82.58
1302.00,82.60
1301.00,82.60
1300.00,82.60
1299.00,82.60
1298.00,82.60
1297.00,82.62
1296.00,82.64
1295.00,82.66
1294.00,82.67
1293.00,82.67
1292.00,82.66
1291.00,82.66
1290.00,82.64
1289.00,82.64
1288.00,82.65
1287.00,82.67
1286.00,82.69
1285.00,82.71
1284.00,82.72
1283.00,82.71
1282.00,82.70
1281.00,82.69
1280.00,82.70
1279.00,82.72
1278.00,82.74
1277.00,82.76
1276.00,82.75
1275.00,82.74
1274.00,82.73
1273.00,82.73
1272.00,82.72
1271.00,82.71
1270.00,82.70
1269.00,82.70
1268.00,82.71
1267.00,82.72
1266.00,82.72
1265.00,82.71
1264.00,82.68
1263.00,82.62
1262.00,82.57
1261.00,82.55
1260.00,82.55
1259.00,82.57
1258.00,82.58
1257.00,82.58
1256.00,82.58
1255.00,82.56
1254.00,82.52
1253.00,82.48
1252.00,82.44
1251.00,82.41
1250.00,82.39
1249.00,82.38
1248.00,82.37
1247.00,82.35
1246.00,82.32
1245.00,82.29
1244.00,82.27
1243.00,82.26
1242.00,82.24
1241.00,82.23
1240.00,82.23
1239.00,82.23
1238.00,82.23
1237.00,82.23
1236.00,82.24
1235.00,82.26
1234.00,82.28
1233.00,82.30
1232.00,82.31
1231.00,82.32
1230.00,82.32
1229.00,82.32
1228.00,82.32
1227.00,82.33
1226.00,82.35
1225.00,82.37
1224.00,82.40
1223.00,82.42
1222.00,82.43
1221.00,82.44
1220.00,82.47
1219.00,82.49
1218.00,82.51
1217.00,82.50
1216.00,82.50
1215.00,82.49
1214.00,82.49
1213.00,82.48
1212.00,82.48
1211.00,82.48
1210.00,82.48
1209.00,82.48
1208.00,82.48
1207.00,82.49
1206.00,82.49
1205.00,82.49
1204.00,82.50
1203.00,82.51
1202.00,82.53
1201.00,82.56
1200.00,82.58
1199.00,82.59
1198.00,82.59
1197.00,82.58
1196.00,82.57
1195.00,82.57
1194.00,82.56
1193.00,82.56
1192.00,82.58
1191.00,82.60
1190.00,82.61
1189.00,82.61
1188.00,82.61
1187.00,82.60
1186.00,82.60
1185.00,82.59
1184.00,82.59
1183.00,82.59
1182.00,82.59
1181.00,82.59
1180.00,82.60
1179.00,82.61
1178.00,82.61
1177.00,82.60
1176.00,82.58
1175.00,82.55
1174.00,82.52
1173.00,82.50
1172.00,82.49
1171.00,82.48
1170.00,82.47
1169.00,82.45
1168.00,82.45
1167.00,82.45
1166.00,82.45
1165.00,82.45
1164.00,82.45
1163.00,82.46
1162.00,82.47
1161.00,82.48
1160.00,82.49
1159.00,82.50
1158.00,82.49
1157.00,82.47
1156.00,82.44
1155.00,82.41
1154.00,82.40
1153.00,82.40
1152.00,82.40
1151.00,82.40
1150.00,82.38
1149.00,82.36
1148.00,82.34
1147.00,82.32
1146.00,82.30
1145.00,82.28
1144.00,82.26
1143.00,82.25
1142.00,82.25
1141.00,82.25
1140.00,82.24
1139.00,82.24
1138.00,82.24
1137.00,82.23
1136.00,82.22
1135.00,82.22
1134.00,82.21
1133.00,82.20
1132.00,82.18
1131.00,82.15
1130.00,82.14
1129.00,82.13
1128.00,82.13
1127.00,82.12
1126.00,82.09
1125.00,82.04
1124.00,81.98
1123.00,81.94
1122.00,81.91
1121.00,81.90
1120.00,81.90
1119.00,81.93
1118.00,81.95
1117.00,81.97
1116.00,81.97
1115.00,81.96
1114.00,81.94
1113.00,81.92
1112.00,81.90
1111.00,81.89
1110.00,81.87
1109.00,81.83
1108.00,81.79
1107.00,81.78
1106.00,81.79
1105.00,81.80
1104.00,81.79
1103.00,81.75
1102.00,81.71
1101.00,81.68
1100.00,81.66
1099.00,81.65
1098.00,81.63
1097.00,81.62
1096.00,81.61
1095.00,81.61
1094.00,81.61
1093.00,81.60
1092.00,81.58
1091.00,81.57
1090.00,81.56
1089.00,81.55
1088.00,81.54
1087.00,81.53
1086.00,81.53
1085.00,81.51
1084.00,81.48
1083.00,81.44
1082.00,81.41
1081.00,81.40
1080.00,81.40
1079.00,81.40
1078.00,81.39
1077.00,81.36
1076.00,81.33
1075.00,81.31
1074.00,81.31
1073.00,81.29
1072.00,81.28
1071.00,81.28
1070.00,81.30
1069.00,81.32
1068.00,81.32
1067.00,81.30
1066.00,81.27
1065.00,81.24
1064.00,81.20
1063.00,81.15
1062.00,81.13
1061.00,81.11
1060.00,81.11
1059.00,81.09
1058.00,81.07
1057.00,81.03
1056.00,81.00
1055.00,80.97
1054.00,80.96
1053.00,80.94
1052.00,80.93
1051.00,80.93
1050.00,80.94
1049.00,80.93
1048.00,80.90
1047.00,80.85
1046.00,80.81
1045.00,80.79
1044.00,80.79
1043.00,80.79
1042.00,80.80
1041.00,80.81
1040.00,80.81
1039.00,80.82
1038.00,80.84
1037.00,80.86
1036.00,80.85
1035.00,80.79
1034.00,80.71
1033.00,80.65
1032.00,80.63
1031.00,80.63
1030.00,80.63
1029.00,80.62
1028.00,80.61
1027.00,80.59
1026.00,80.58
1025.00,80.57
1024.00,80.54
1023.00,80.50
1022.00,80.45
1021.00,80.42
1020.00,80.40
1019.00,80.39
1018.00,80.37
1017.00,80.35
1016.00,80.34
1015.00,80.34
1014.00,80.34
1013.00,80.34
1012.00,80.33
1011.00,80.31
1010.00,80.28
1009.00,80.23
1008.00,80.17
1007.00,80.14
1006.00,80.14
1005.00,80.16
1004.00,80.18
1003.00,80.19
1002.00,80.17
1001.00,80.11
1000.00,80.04
999.00,79.99
998.00,79.96
997.00,79.93
996.00,79.89
995.00,79.84
994.00,79.82
993.00,79.81
992.00,79.80
991.00,79.80
990.00,79.81
989.00,79.81
988.00,79.80
987.00,79.75
986.00,79.67
985.00,79.58
984.00,79.49
983.00,79.42
982.00,79.36
981.00,79.32
980.00,79.28
979.00,79.27
978.00,79.26
977.00,79.24
976.00,79.20
975.00,79.15
974.00,79.11
973.00,79.07
972.00,79.03
971.00,78.99
970.00,78.94
969.00,78.89
968.00,78.85
967.00,78.84
966.00,78.83
965.00,78.82
964.00,78.81
963.00,78.79
962.00,78.74
961.00,78.68
960.00,78.60
959.00,78.53
958.00,78.47
957.00,78.44
956.00,78.42
955.00,78.41
954.00,78.39
953.00,78.35
952.00,78.30
951.00,78.24
950.00,78.19
949.00,78.14
948.00,78.07
947.00,78.01
946.00,77.94
945.00,77.88
944.00,77.82
943.00,77.78
942.00,77.76
941.00,77.75
940.00,77.71
939.00,77.63
938.00,77.51
937.00,77.38
936.00,77.26
935.00,77.16
934.00,77.09
933.00,77.03
932.00,76.98
931.00,76.93
930.00,76.87
929.00,76.79
928.00,76.70
927.00,76.61
926.00,76.54
925.00,76.48
924.00,76.42
923.00,76.37
922.00,76.30
921.00,76.22
920.00,76.12
