Created as New Dataset,Sample 000 By Administrator Date Thursday, December 10 2020
cm-1,%T
2464.00,92.82
2463.00,92.83
2462.00,92.87
2461.00,92.91
2460.00,92.95
2459.00,92.95
2458.00,92.92
2457.00,92.87
2456.00,92.82
2455.00,92.77
2454.00,92.74
2453.00,92.72
2452.00,92.70
2451.00,92.68
2450.00,92.66
2449.00,92.63
2448.00,92.62
2447.00,92.61
2446.00,92.61
2445.00,92.62
2444.00,92.64
2443.00,92.66
2442.00,92.66
2441.00,92.65
2440.00,92.64
2439.00,92.65
2438.00,92.70
2437.00,92.75
2436.00,92.80
2435.00,92.82
2434.00,92.82
2433.00,92.80
2432.00,92.77
2431.00,92.75
2430.00,92.74
2429.00,92.76
2428.00,92.78
2427.00,92.80
2426.00,92.80
2425.00,92.78
2424.00,92.76
2423.00,92.75
2422.00,92.74
2421.00,92.70
2420.00,92.65
2419.00,92.62
2418.00,92.63
2417.00,92.67
2416.00,92.70
2415.00,92.71
2414.00,92.70
2413.00,92.68
2412.00,92.67
2411.00,92.65
2410.00,92.65
2409.00,92.65
2408.00,92.65
2407.00,92.66
2406.00,92.67
2405.00,92.66
2404.00,92.63
2403.00,92.60
2402.00,92.57
2401.00,92.55
2400.00,92.54
2399.00,92.54
2398.00,92.54
2397.00,92.55
2396.00,92.54
2395.00,92.52
2394.00,92.51
2393.00,92.51
2392.00,92.51
2391.00,92.50
2390.00,92.49
2389.00,92.48
2388.00,92.47
2387.00,92.47
2386.00,92.47
2385.00,92.47
2384.00,92.49
2383.00,92.50
2382.00,92.49
2381.00,92.45
2380.00,92.40
2379.00,92.34
2378.00,92.30
2377.00,92.29
2376.00,92.31
2375.00,92.38
2374.00,92.44
2373.00,92.46
2372.00,92.41
2371.00,92.31
2370.00,92.21
2369.00,92.17
2368.00,92.19
2367.00,92.25
2366.00,92.27
2365.00,92.21
2364.00,92.08
2363.00,91.97
2362.00,91.93
2361.00,91.92
2360.00,91.88
2359.00,91.84
2358.00,91.85
2357.00,91.92
2356.00,92.01
2355.00,92.06
2354.00,92.07
2353.00,92.05
2352.00,92.02
2351.00,91.99
2350.00,91.95
2349.00,91.89
2348.00,91.80
2347.00,91.70
2346.00,91.63
2345.00,91.59
2344.00,91.57
2343.00,91.59
2342.00,91.62
2341.00,91.64
2340.00,91.64
2339.00,91.63
2338.00,91.62
2337.00,91.65
2336.00,91.70
2335.00,91.75
2334.00,91.80
2333.00,91.84
2332.00,91.87
2331.00,91.91
2330.00,91.92
2329.00,91.88
2328.00,91.80
2327.00,91.72
2326.00,91.67
2325.00,91.65
2324.00,91.65
2323.00,91.65
2322.00,91.65
2321.00,91.62
2320.00,91.59
2319.00,91.59
2318.00,91.60
2317.00,91.62
2316.00,91.64
2315.00,91.66
2314.00,91.69
2313.00,91.72
2312.00,91.76
2311.00,91.78
2310.00,91.79
2309.00,91.77
2308.00,91.73
2307.00,91.68
2306.00,91.64
2305.00,91.61
2304.00,91.60
2303.00,91.61
2302.00,91.64
2301.00,91.67
2300.00,91.69
2299.00,91.71
2298.00,91.72
2297.00,91.69
2296.00,91.64
2295.00,91.59
2294.00,91.53
2293.00,91.47
2292.00,91.40
2291.00,91.35
2290.00,91.34
2289.00,91.36
2288.00,91.38
2287.00,91.38
2286.00,91.38
2285.00,91.38
2284.00,91.40
2283.00,91.43
2282.00,91.43
2281.00,91.41
2280.00,91.39
2279.00,91.38
2278.00,91.39
2277.00,91.40
2276.00,91.42
2275.00,91.45
2274.00,91.49
2273.00,91.49
2272.00,91.45
2271.00,91.38
2270.00,91.30
2269.00,91.22
2268.00,91.16
2267.00,91.13
2266.00,91.13
2265.00,91.16
2264.00,91.19
2263.00,91.20
2262.00,91.18
2261.00,91.13
2260.00,91.07
2259.00,91.04
2258.00,91.03
2257.00,91.01
2256.00,90.96
2255.00,90.89
2254.00,90.86
2253.00,90.89
2252.00,91.00
2251.00,91.12
2250.00,91.21
2249.00,91.24
2248.00,91.25
2247.00,91.28
2246.00,91.28
2245.00,91.24
2244.00,91.15
2243.00,91.07
2242.00,91.05
2241.00,91.06
2240.00,91.06
2239.00,91.05
2238.00,91.03
2237.00,91.02
2236.00,91.00
2235.00,91.00
2234.00,91.02
2233.00,91.02
2232.00,90.99
2231.00,90.92
2230.00,90.84
2229.00,90.77
2228.00,90.73
2227.00,90.72
2226.00,90.73
2225.00,90.76
2224.00,90.80
2223.00,90.86
2222.00,90.91
2221.00,90.93
2220.00,90.89
2219.00,90.85
2218.00,90.82
2217.00,90.80
2216.00,90.79
2215.00,90.78
2214.00,90.79
2213.00,90.80
2212.00,90.79
2211.00,90.78
2210.00,90.75
2209.00,90.71
2208.00,90.66
2207.00,90.62
2206.00,90.59
2205.00,90.55
2204.00,90.49
2203.00,90.43
2202.00,90.38
2201.00,90.37
2200.00,90.41
2199.00,90.47
2198.00,90.50
2197.00,90.47
2196.00,90.36
2195.00,90.24
2194.00,90.16
2193.00,90.12
2192.00,90.12
2191.00,90.15
2190.00,90.17
2189.00,90.18
2188.00,90.17
2187.00,90.16
2186.00,90.17
2185.00,90.22
2184.00,90.28
2183.00,90.29
2182.00,90.22
2181.00,90.10
2180.00,90.01
2179.00,90.02
2178.00,90.10
2177.00,90.20
2176.00,90.28
2175.00,90.36
2174.00,90.43
2173.00,90.45
2172.00,90.39
2171.00,90.25
2170.00,90.08
2169.00,89.90
2168.00,89.72
2167.00,89.61
2166.00,89.60
2165.00,89.66
2164.00,89.74
2163.00,89.80
2162.00,89.84
2161.00,89.84
2160.00,89.79
2159.00,89.72
2158.00,89.68
2157.00,89.72
2156.00,89.87
2155.00,90.06
2154.00,90.21
2153.00,90.24
2152.00,90.16
2151.00,90.08
2150.00,90.06
2149.00,90.08
2148.00,90.09
2147.00,90.06
2146.00,89.99
2145.00,89.89
2144.00,89.79
2143.00,89.73
2142.00,89.71
2141.00,89.72
2140.00,89.71
2139.00,89.65
2138.00,89.57
2137.00,89.51
2136.00,89.55
2135.00,89.70
2134.00,89.90
2133.00,90.04
2132.00,90.07
2131.00,90.03
2130.00,89.96
2129.00,89.89
2128.00,89.84
2127.00,89.83
2126.00,89.84
2125.00,89.84
2124.00,89.81
2123.00,89.77
2122.00,89.74
2121.00,89.72
2120.00,89.72
2119.00,89.77
2118.00,89.84
2117.00,89.87
2116.00,89.84
2115.00,89.76
2114.00,89.68
2113.00,89.65
2112.00,89.65
2111.00,89.66
2110.00,89.65
2109.00,89.62
2108.00,89.59
2107.00,89.59
2106.00,89.59
2105.00,89.59
2104.00,89.61
2103.00,89.64
2102.00,89.67
2101.00,89.69
2100.00,89.70
2099.00,89.70
2098.00,89.72
2097.00,89.73
2096.00,89.74
2095.00,89.73
2094.00,89.70
2093.00,89.69
2092.00,89.68
2091.00,89.70
2090.00,89.71
2089.00,89.70
2088.00,89.68
2087.00,89.67
2086.00,89.68
2085.00,89.71
2084.00,89.74
2083.00,89.77
2082.00,89.78
2081.00,89.78
2080.00,89.77
2079.00,89.74
2078.00,89.70
2077.00,89.65
2076.00,89.63
2075.00,89.68
2074.00,89.77
2073.00,89.85
2072.00,89.89
2071.00,89.91
2070.00,89.92
2069.00,89.93
2068.00,89.93
2067.00,89.94
2066.00,89.97
2065.00,89.98
2064.00,89.97
2063.00,89.97
2062.00,89.97
2061.00,89.97
2060.00,89.97
2059.00,89.97
2058.00,89.97
2057.00,89.98
2056.00,89.98
2055.00,89.97
2054.00,89.90
2053.00,89.76
2052.00,89.62
2051.00,89.56
2050.00,89.64
2049.00,89.75
2048.00,89.81
2047.00,89.82
2046.00,89.85
2045.00,89.95
2044.00,90.10
2043.00,90.20
2042.00,90.22
2041.00,90.17
2040.00,90.10
2039.00,90.08
2038.00,90.10
2037.00,90.16
2036.00,90.25
2035.00,90.35
2034.00,90.42
2033.00,90.41
2032.00,90.35
2031.00,90.33
2030.00,90.40
2029.00,90.50
2028.00,90.57
2027.00,90.60
2026.00,90.60
2025.00,90.59
2024.00,90.54
2023.00,90.48
2022.00,90.42
2021.00,90.42
2020.00,90.48
2019.00,90.61
2018.00,90.74
2017.00,90.79
2016.00,90.77
2015.00,90.71
2014.00,90.63
2013.00,90.55
2012.00,90.49
2011.00,90.49
2010.00,90.50
2009.00,90.48
2008.00,90.45
2007.00,90.48
2006.00,90.53
2005.00,90.54
2004.00,90.49
2003.00,90.46
2002.00,90.50
2001.00,90.59
2000.00,90.68
1999.00,90.74
1998.00,90.76
1997.00,90.72
1996.00,90.66
1995.00,90.63
1994.00,90.67
1993.00,90.72
1992.00,90.74
1991.00,90.75
1990.00,90.76
1989.00,90.76
1988.00,90.72
1987.00,90.68
1986.00,90.66
1985.00,90.67
1984.00,90.67
1983.00,90.67
1982.00,90.67
1981.00,90.67
1980.00,90.65
1979.00,90.65
1978.00,90.67
1977.00,90.74
1976.00,90.81
1975.00,90.88
1974.00,90.92
1973.00,90.90
1972.00,90.85
1971.00,90.82
1970.00,90.80
1969.00,90.76
1968.00,90.72
1967.00,90.76
1966.00,90.90
1965.00,91.02
1964.00,91.05
1963.00,91.00
1962.00,90.96
1961.00,90.98
1960.00,91.02
1959.00,91.06
1958.00,91.12
1957.00,91.17
1956.00,91.22
1955.00,91.23
1954.00,91.23
1953.00,91.21
1952.00,91.20
1951.00,91.20
1950.00,91.20
1949.00,91.21
1948.00,91.20
1947.00,91.20
1946.00,91.23
1945.00,91.28
1944.00,91.36
1943.00,91.43
1942.00,91.50
1941.00,91.51
1940.00,91.48
1939.00,91.43
1938.00,91.38
1937.00,91.36
1936.00,91.35
1935.00,91.36
1934.00,91.39
1933.00,91.42
1932.00,91.44
1931.00,91.45
1930.00,91.42
1929.00,91.36
1928.00,91.29
1927.00,91.26
1926.00,91.28
1925.00,91.31
1924.00,91.34
1923.00,91.35
1922.00,91.35
1921.00,91.34
1920.00,91.34
1919.00,91.35
1918.00,91.37
1917.00,91.36
1916.00,91.34
1915.00,91.35
1914.00,91.39
1913.00,91.43
1912.00,91.44
1911.00,91.42
1910.00,91.40
1909.00,91.37
1908.00,91.35
1907.00,91.37
1906.00,91.41
1905.00,91.45
1904.00,91.47
1903.00,91.47
1902.00,91.47
1901.00,91.45
1900.00,91.44
1899.00,91.43
1898.00,91.45
1897.00,91.46
1896.00,91.48
1895.00,91.49
1894.00,91.50
1893.00,91.48
1892.00,91.46
1891.00,91.45
1890.00,91.46
1889.00,91.46
1888.00,91.45
1887.00,91.44
1886.00,91.44
1885.00,91.42
1884.00,91.39
1883.00,91.38
1882.00,91.40
1881.00,91.43
1880.00,91.45
1879.00,91.44
1878.00,91.42
1877.00,91.39
1876.00,91.38
1875.00,91.38
1874.00,91.40
1873.00,91.40
1872.00,91.38
1871.00,91.35
1870.00,91.34
1869.00,91.36
1868.00,91.39
1867.00,91.40
1866.00,91.40
1865.00,91.39
1864.00,91.39
1863.00,91.40
1862.00,91.40
1861.00,91.39
1860.00,91.36
1859.00,91.34
1858.00,91.34
1857.00,91.37
1856.00,91.39
1855.00,91.39
1854.00,91.39
1853.00,91.36
1852.00,91.34
1851.00,91.32
1850.00,91.32
1849.00,91.29
1848.00,91.25
1847.00,91.23
1846.00,91.25
1845.00,91.28
1844.00,91.28
1843.00,91.27
1842.00,91.26
1841.00,91.25
1840.00,91.23
1839.00,91.24
1838.00,91.28
1837.00,91.31
1836.00,91.30
1835.00,91.28
1834.00,91.26
1833.00,91.23
1832.00,91.22
1831.00,91.23
1830.00,91.27
1829.00,91.31
1828.00,91.30
1827.00,91.28
1826.00,91.26
1825.00,91.22
1824.00,91.17
1823.00,91.14
1822.00,91.14
1821.00,91.15
1820.00,91.15
1819.00,91.14
1818.00,91.12
1817.00,91.11
1816.00,91.10
1815.00,91.12
1814.00,91.15
1813.00,91.16
1812.00,91.13
1811.00,91.08
1810.00,91.05
1809.00,91.03
1808.00,91.02
1807.00,91.02
1806.00,91.01
1805.00,90.98
1804.00,90.94
1803.00,90.89
1802.00,90.88
1801.00,90.88
1800.00,90.88
1799.00,90.87
1798.00,90.87
1797.00,90.87
1796.00,90.85
1795.00,90.84
1794.00,90.84
1793.00,90.83
1792.00,90.81
1791.00,90.79
1790.00,90.78
1789.00,90.76
1788.00,90.72
1787.00,90.69
1786.00,90.67
1785.00,90.65
1784.00,90.63
1783.00,90.60
1782.00,90.59
1781.00,90.58
1780.00,90.54
1779.00,90.50
1778.00,90.47
1777.00,90.45
1776.00,90.41
1775.00,90.37
1774.00,90.34
1773.00,90.31
1772.00,90.27
1771.00,90.25
1770.00,90.24
1769.00,90.22
1768.00,90.19
1767.00,90.15
1766.00,90.12
1765.00,90.09
1764.00,90.04
1763.00,90.00
1762.00,89.98
1761.00,89.94
1760.00,89.88
1759.00,89.82
1758.00,89.78
1757.00,89.74
1756.00,89.67
1755.00,89.61
1754.00,89.55
1753.00,89.51
1752.00,89.45
1751.00,89.39
1750.00,89.33
1749.00,89.26
1748.00,89.17
1747.00,89.10
1746.00,89.05
1745.00,89.01
1744.00,88.96
1743.00,88.92
1742.00,88.89
1741.00,88.85
1740.00,88.75
1739.00,88.64
1738.00,88.56
1737.00,88.49
1736.00,88.40
1735.00,88.27
1734.00,88.08
1733.00,87.92
1732.00,87.80
1731.00,87.72
1730.00,87.66
1729.00,87.57
1728.00,87.46
1727.00,87.36
1726.00,87.27
1725.00,87.16
1724.00,87.03
1723.00,86.89
1722.00,86.79
1721.00,86.70
1720.00,86.59
1719.00,86.45
1718.00,86.27
1717.00,86.05
1716.00,85.82
1715.00,85.63
1714.00,85.48
1713.00,85.32
1712.00,85.14
1711.00,84.94
1710.00,84.76
1709.00,84.59
1708.00,84.41
1707.00,84.22
1706.00,83.99
1705.00,83.72
1704.00,83.47
1703.00,83.29
1702.00,83.16
1701.00,82.97
1700.00,82.64
1699.00,82.34
1698.00,82.15
1697.00,81.92
1696.00,81.55
1695.00,81.19
1694.00,80.95
1693.00,80.77
1692.00,80.57
1691.00,80.31
1690.00,80.00
1689.00,79.66
1688.00,79.36
1687.00,79.13
1686.00,78.94
1685.00,78.61
1684.00,78.01
1683.00,77.52
1682.00,77.26
1681.00,77.06
1680.00,76.81
1679.00,76.54
1678.00,76.30
1677.00,76.03
1676.00,75.66
1675.00,75.23
1674.00,74.89
1673.00,74.68
1672.00,74.48
1671.00,74.22
1670.00,73.84
1669.00,73.41
1668.00,73.01
1667.00,72.72
1666.00,72.50
1665.00,72.29
1664.00,72.00
1663.00,71.61
1662.00,71.23
1661.00,70.91
1660.00,70.65
1659.00,70.40
1658.00,70.18
1657.00,70.01
1656.00,69.86
1655.00,69.71
1654.00,69.43
1653.00,68.86
1652.00,68.39
1651.00,68.18
1650.00,68.08
1649.00,67.97
1648.00,67.73
1647.00,67.34
1646.00,67.05
1645.00,66.93
1644.00,66.85
1643.00,66.76
1642.00,66.68
1641.00,66.60
1640.00,66.52
1639.00,66.44
1638.00,66.38
1637.00,66.33
1636.00,66.25
1635.00,66.19
1634.00,66.21
1633.00,66.27
1632.00,66.33
1631.00,66.39
1630.00,66.48
1629.00,66.61
1628.00,66.75
1627.00,66.90
1626.00,67.06
1625.00,67.25
1624.00,67.48
1623.00,67.73
1622.00,67.98
1621.00,68.19
1620.00,68.37
1619.00,68.55
1618.00,68.80
1617.00,69.18
1616.00,69.58
1615.00,69.89
1614.00,70.14
1613.00,70.38
1612.00,70.62
1611.00,70.88
1610.00,71.16
1609.00,71.47
1608.00,71.79
1607.00,72.09
1606.00,72.37
1605.00,72.65
1604.00,72.92
1603.00,73.19
1602.00,73.46
1601.00,73.74
1600.00,74.00
1599.00,74.24
1598.00,74.46
1597.00,74.68
1596.00,74.90
1595.00,75.13
1594.00,75.34
1593.00,75.55
1592.00,75.74
1591.00,75.92
1590.00,76.10
1589.00,76.27
1588.00,76.44
1587.00,76.61
1586.00,76.78
1585.00,76.95
1584.00,77.12
1583.00,77.27
1582.00,77.39
1581.00,77.52
1580.00,77.63
1579.00,77.73
1578.00,77.84
1577.00,77.97
1576.00,78.11
1575.00,78.23
1574.00,78.31
1573.00,78.37
1572.00,78.45
1571.00,78.56
1570.00,78.70
1569.00,78.84
1568.00,78.93
1567.00,78.99
1566.00,79.04
1565.00,79.10
1564.00,79.16
1563.00,79.22
1562.00,79.27
1561.00,79.34
1560.00,79.44
1559.00,79.53
1558.00,79.52
1557.00,79.52
1556.00,79.54
1555.00,79.58
1554.00,79.61
1553.00,79.65
1552.00,79.71
1551.00,79.77
1550.00,79.83
1549.00,79.89
1548.00,79.92
1547.00,79.95
1546.00,79.98
1545.00,80.02
1544.00,80.10
1543.00,80.19
1542.00,80.32
1541.00,80.48
1540.00,80.62
1539.00,80.62
1538.00,80.60
1537.00,80.61
1536.00,80.65
1535.00,80.72
1534.00,80.82
1533.00,80.94
1532.00,81.03
1531.00,81.09
1530.00,81.15
1529.00,81.22
1528.00,81.31
1527.00,81.39
1526.00,81.45
1525.00,81.50
1524.00,81.54
1523.00,81.57
1522.00,81.59
1521.00,81.61
1520.00,81.65
1519.00,81.69
1518.00,81.75
1517.00,81.85
1516.00,81.96
1515.00,82.04
1514.00,82.11
1513.00,82.16
1512.00,82.22
1511.00,82.28
1510.00,82.34
1509.00,82.41
1508.00,82.49
1507.00,82.50
1506.00,82.47
1505.00,82.48
1504.00,82.51
1503.00,82.55
1502.00,82.59
1501.00,82.63
1500.00,82.65
1499.00,82.67
1498.00,82.70
1497.00,82.76
1496.00,82.85
1495.00,82.92
1494.00,82.94
1493.00,82.95
1492.00,82.94
1491.00,82.93
1490.00,82.90
1489.00,82.89
1488.00,82.92
1487.00,82.97
1486.00,83.01
1485.00,83.04
1484.00,83.06
1483.00,83.06
1482.00,83.06
1481.00,83.06
1480.00,83.06
1479.00,83.07
1478.00,83.09
1477.00,83.10
1476.00,83.10
1475.00,83.09
1474.00,83.08
1473.00,83.04
1472.00,82.99
1471.00,82.98
1470.00,82.98
1469.00,82.99
1468.00,82.98
1467.00,82.97
1466.00,82.96
1465.00,82.96
1464.00,82.97
1463.00,82.98
1462.00,82.99
1461.00,83.00
1460.00,83.02
1459.00,83.04
1458.00,83.05
1457.00,83.05
1456.00,83.04
1455.00,83.05
1454.00,83.07
1453.00,83.09
1452.00,83.11
1451.00,83.13
1450.00,83.15
1449.00,83.17
1448.00,83.18
1447.00,83.18
1446.00,83.19
1445.00,83.20
1444.00,83.21
1443.00,83.22
1442.00,83.24
1441.00,83.25
1440.00,83.26
1439.00,83.28
1438.00,83.30
1437.00,83.34
1436.00,83.38
1435.00,83.40
1434.00,83.41
1433.00,83.41
1432.00,83.40
1431.00,83.37
1430.00,83.34
1429.00,83.31
1428.00,83.30
1427.00,83.28
1426.00,83.27
1425.00,83.24
1424.00,83.21
1423.00,83.20
1422.00,83.21
1421.00,83.22
1420.00,83.21
1419.00,83.15
1418.00,83.07
1417.00,83.01
1416.00,82.97
1415.00,82.94
1414.00,82.91
1413.00,82.88
1412.00,82.86
1411.00,82.85
1410.00,82.85
1409.00,82.86
1408.00,82.86
1407.00,82.87
1406.00,82.88
1405.00,82.91
1404.00,82.96
1403.00,83.00
1402.00,83.04
1401.00,83.07
1400.00,83.10
1399.00,83.12
1398.00,83.14
1397.00,83.15
1396.00,83.17
1395.00,83.20
1394.00,83.24
1393.00,83.28
1392.00,83.33
1391.00,83.37
1390.00,83.40
1389.00,83.42
1388.00,83.45
1387.00,83.47
1386.00,83.49
1385.00,83.49
1384.00,83.50
1383.00,83.49
1382.00,83.49
1381.00,83.50
1380.00,83.50
1379.00,83.50
1378.00,83.50
1377.00,83.49
1376.00,83.49
1375.00,83.50
1374.00,83.51
1373.00,83.51
1372.00,83.51
1371.00,83.51
1370.00,83.51
1369.00,83.51
1368.00,83.52
1367.00,83.52
1366.00,83.53
1365.00,83.53
1364.00,83.53
1363.00,83.52
1362.00,83.50
1361.00,83.49
1360.00,83.49
1359.00,83.49
1358.00,83.48
1357.00,83.48
1356.00,83.48
1355.00,83.48
1354.00,83.49
1353.00,83.50
1352.00,83.50
1351.00,83.50
1350.00,83.49
1349.00,83.49
1348.00,83.50
1347.00,83.52
1346.00,83.55
1345.00,83.57
1344.00,83.59
1343.00,83.61
1342.00,83.61
1341.00,83.63
1340.00,83.64
1339.00,83.66
1338.00,83.65
1337.00,83.63
1336.00,83.61
1335.00,83.60
1334.00,83.61
1333.00,83.62
1332.00,83.63
1331.00,83.64
1330.00,83.64
1329.00,83.65
1328.00,83.65
1327.00,83.65
1326.00,83.64
1325.00,83.63
1324.00,83.63
1323.00,83.62
1322.00,83.62
1321.00,83.61
1320.00,83.61
1319.00,83.61
1318.00,83.61
1317.00,83.60
1316.00,83.59
1315.00,83.58
1314.00,83.58
1313.00,83.58
1312.00,83.58
1311.00,83.58
1310.00,83.57
1309.00,83.56
1308.00,83.55
1307.00,83.54
1306.00,83.53
1305.00,83.54
1304.00,83.55
1303.00,83.57
1302.00,83.58
1301.00,83.59
1300.00,83.60
1299.00,83.60
1298.00,83.62
1297.00,83.63
1296.00,83.64
1295.00,83.64
1294.00,83.64
1293.00,83.63
1292.00,83.62
1291.00,83.61
1290.00,83.61
1289.00,83.61
1288.00,83.62
1287.00,83.63
1286.00,83.64
1285.00,83.66
1284.00,83.67
1283.00,83.66
1282.00,83.64
1281.00,83.62
1280.00,83.61
1279.00,83.62
1278.00,83.62
1277.00,83.62
1276.00,83.62
1275.00,83.61
1274.00,83.61
1273.00,83.61
1272.00,83.62
1271.00,83.62
1270.00,83.62
1269.00,83.62
1268.00,83.63
1267.00,83.64
1266.00,83.62
1265.00,83.60
1264.00,83.56
1263.00,83.52
1262.00,83.50
1261.00,83.49
1260.00,83.50
1259.00,83.50
1258.00,83.50
1257.00,83.48
1256.00,83.47
1255.00,83.45
1254.00,83.42
1253.00,83.40
1252.00,83.38
1251.00,83.35
1250.00,83.33
1249.00,83.32
1248.00,83.31
1247.00,83.29
1246.00,83.27
1245.00,83.25
1244.00,83.22
1243.00,83.19
1242.00,83.17
1241.00,83.17
1240.00,83.16
1239.00,83.15
1238.00,83.12
1237.00,83.10
1236.00,83.10
1235.00,83.12
1234.00,83.16
1233.00,83.19
1232.00,83.23
1231.00,83.26
1230.00,83.28
1229.00,83.29
1228.00,83.29
1227.00,83.29
1226.00,83.30
1225.00,83.32
1224.00,83.35
1223.00,83.35
1222.00,83.34
1221.00,83.33
1220.00,83.34
1219.00,83.35
1218.00,83.36
1217.00,83.36
1216.00,83.36
1215.00,83.37
1214.00,83.37
1213.00,83.37
1212.00,83.37
1211.00,83.37
1210.00,83.37
1209.00,83.35
1208.00,83.33
1207.00,83.33
1206.00,83.34
1205.00,83.35
1204.00,83.37
1203.00,83.38
1202.00,83.40
1201.00,83.41
1200.00,83.42
1199.00,83.43
1198.00,83.44
1197.00,83.45
1196.00,83.45
1195.00,83.44
1194.00,83.43
1193.00,83.42
1192.00,83.43
1191.00,83.43
1190.00,83.43
1189.00,83.42
1188.00,83.42
1187.00,83.42
1186.00,83.42
1185.00,83.44
1184.00,83.46
1183.00,83.47
1182.00,83.47
1181.00,83.45
1180.00,83.42
1179.00,83.41
1178.00,83.41
1177.00,83.42
1176.00,83.45
1175.00,83.46
1174.00,83.47
1173.00,83.46
1172.00,83.44
1171.00,83.42
1170.00,83.39
1169.00,83.37
1168.00,83.36
1167.00,83.34
1166.00,83.32
1165.00,83.31
1164.00,83.30
1163.00,83.31
1162.00,83.31
1161.00,83.31
1160.00,83.32
1159.00,83.32
1158.00,83.33
1157.00,83.32
1156.00,83.30
1155.00,83.28
1154.00,83.27
1153.00,83.28
1152.00,83.28
1151.00,83.28
1150.00,83.27
1149.00,83.24
1148.00,83.20
1147.00,83.15
1146.00,83.09
1145.00,83.06
1144.00,83.07
1143.00,83.09
1142.00,83.11
1141.00,83.11
1140.00,83.10
1139.00,83.08
1138.00,83.06
1137.00,83.05
1136.00,83.03
1135.00,83.02
1134.00,83.03
1133.00,83.04
1132.00,83.05
1131.00,83.05
1130.00,83.04
1129.00,83.02
1128.00,83.01
1127.00,82.99
1126.00,82.98
1125.00,82.96
1124.00,82.95
1123.00,82.92
1122.00,82.89
1121.00,82.87
1120.00,82.86
1119.00,82.87
1118.00,82.88
1117.00,82.88
1116.00,82.87
1115.00,82.84
1114.00,82.81
1113.00,82.79
1112.00,82.79
1111.00,82.79
1110.00,82.78
1109.00,82.77
1108.00,82.77
1107.00,82.77
1106.00,82.77
1105.00,82.77
1104.00,82.76
1103.00,82.75
1102.00,82.74
1101.00,82.70
1100.00,82.68
1099.00,82.66
1098.00,82.64
1097.00,82.63
1096.00,82.62
1095.00,82.63
1094.00,82.64
1093.00,82.64
1092.00,82.63
1091.00,82.62
1090.00,82.60
1089.00,82.58
1088.00,82.54
1087.00,82.51
1086.00,82.51
1085.00,82.52
1084.00,82.53
1083.00,82.51
1082.00,82.46
1081.00,82.43
1080.00,82.41
1079.00,82.42
1078.00,82.44
1077.00,82.46
1076.00,82.48
1075.00,82.49
1074.00,82.49
1073.00,82.50
1072.00,82.51
1071.00,82.53
1070.00,82.55
1069.00,82.55
1068.00,82.54
1067.00,82.52
1066.00,82.51
1065.00,82.50
1064.00,82.50
1063.00,82.50
1062.00,82.51
1061.00,82.53
1060.00,82.53
1059.00,82.51
1058.00,82.50
1057.00,82.49
1056.00,82.51
1055.00,82.52
1054.00,82.52
1053.00,82.48
1052.00,82.44
1051.00,82.41
1050.00,82.42
1049.00,82.44
1048.00,82.45
1047.00,82.45
1046.00,82.43
1045.00,82.42
1044.00,82.41
1043.00,82.40
1042.00,82.37
1041.00,82.34
1040.00,82.32
1039.00,82.33
1038.00,82.35
1037.00,82.37
1036.00,82.36
1035.00,82.33
1034.00,82.28
1033.00,82.24
1032.00,82.22
1031.00,82.20
1030.00,82.19
1029.00,82.19
1028.00,82.19
1027.00,82.19
1026.00,82.16
1025.00,82.11
1024.00,82.07
1023.00,82.05
1022.00,82.05
1021.00,82.03
1020.00,82.01
1019.00,81.98
1018.00,81.96
1017.00,81.94
1016.00,81.92
1015.00,81.91
1014.00,81.91
1013.00,81.90
1012.00,81.89
1011.00,81.87
1010.00,81.83
1009.00,81.79
1008.00,81.74
1007.00,81.70
1006.00,81.67
1005.00,81.65
1004.00,81.62
1003.00,81.61
1002.00,81.63
1001.00,81.65
1000.00,81.64
999.00,81.62
998.00,81.57
997.00,81.53
996.00,81.48
995.00,81.43
994.00,81.39
993.00,81.35
992.00,81.32
991.00,81.31
990.00,81.33
989.00,81.35
988.00,81.35
987.00,81.33
986.00,81.30
985.00,81.26
984.00,81.21
983.00,81.13
982.00,81.04
981.00,80.96
980.00,80.90
979.00,80.86
978.00,80.85
977.00,80.85
976.00,80.82
975.00,80.78
974.00,80.72
973.00,80.68
972.00,80.64
971.00,80.59
970.00,80.53
969.00,80.46
968.00,80.40
967.00,80.37
966.00,80.35
965.00,80.31
964.00,80.25
963.00,80.18
962.00,80.09
961.00,80.00
960.00,79.92
959.00,79.86
958.00,79.83
957.00,79.81
956.00,79.77
955.00,79.70
954.00,79.61
953.00,79.52
952.00,79.43
951.00,79.35
950.00,79.28
949.00,79.23
948.00,79.19
947.00,79.15
946.00,79.11
945.00,79.04
944.00,78.96
943.00,78.88
942.00,78.81
941.00,78.74
940.00,78.67
939.00,78.58
938.00,78.46
937.00,78.32
936.00,78.20
935.00,78.11
934.00,78.04
933.00,77.97
932.00,77.89
931.00,77.82
930.00,77.74
929.00,77.64
928.00,77.53
927.00,77.43
926.00,77.37
925.00,77.34
924.00,77.30
923.00,77.24
922.00,77.13
921.00,77.00
920.00,76.85
919.00,76.71
918.00,76.58
917.00,76.47
916.00,76.35
915.00,76.23
914.00,76.10
913.00,75.98
912.00,75.87
911.00,75.80
910.00,75.72
909.00,75.60
908.00,75.46
907.00,75.32
906.00,75.22
905.00,75.12
904.00,75.02
