Created as New Dataset,Sample 000 By Administrator Date Tuesday, December 15 2020
cm-1,%T
2469.00,93.44
2468.00,93.46
2467.00,93.50
2466.00,93.53
2465.00,93.53
2464.00,93.51
2463.00,93.50
2462.00,93.51
2461.00,93.53
2460.00,93.54
2459.00,93.55
2458.00,93.58
2457.00,93.60
2456.00,93.59
2455.00,93.58
2454.00,93.57
2453.00,93.58
2452.00,93.58
2451.00,93.55
2450.00,93.48
2449.00,93.40
2448.00,93.36
2447.00,93.35
2446.00,93.37
2445.00,93.38
2444.00,93.36
2443.00,93.32
2442.00,93.31
2441.00,93.30
2440.00,93.28
2439.00,93.23
2438.00,93.20
2437.00,93.22
2436.00,93.28
2435.00,93.36
2434.00,93.39
2433.00,93.37
2432.00,93.31
2431.00,93.24
2430.00,93.21
2429.00,93.21
2428.00,93.23
2427.00,93.24
2426.00,93.25
2425.00,93.26
2424.00,93.27
2423.00,93.27
2422.00,93.29
2421.00,93.29
2420.00,93.29
2419.00,93.27
2418.00,93.24
2417.00,93.22
2416.00,93.20
2415.00,93.17
2414.00,93.15
2413.00,93.15
2412.00,93.17
2411.00,93.21
2410.00,93.24
2409.00,93.24
2408.00,93.22
2407.00,93.18
2406.00,93.12
2405.00,93.04
2404.00,92.95
2403.00,92.91
2402.00,92.92
2401.00,93.00
2400.00,93.08
2399.00,93.13
2398.00,93.14
2397.00,93.12
2396.00,93.10
2395.00,93.08
2394.00,93.05
2393.00,93.01
2392.00,92.98
2391.00,92.96
2390.00,92.98
2389.00,93.01
2388.00,93.05
2387.00,93.09
2386.00,93.09
2385.00,93.07
2384.00,93.04
2383.00,93.01
2382.00,93.01
2381.00,93.02
2380.00,93.02
2379.00,92.99
2378.00,92.96
2377.00,92.92
2376.00,92.91
2375.00,92.95
2374.00,93.03
2373.00,93.08
2372.00,93.06
2371.00,92.93
2370.00,92.78
2369.00,92.70
2368.00,92.76
2367.00,92.95
2366.00,93.12
2365.00,93.17
2364.00,93.11
2363.00,93.04
2362.00,93.01
2361.00,92.95
2360.00,92.83
2359.00,92.70
2358.00,92.66
2357.00,92.73
2356.00,92.82
2355.00,92.82
2354.00,92.75
2353.00,92.68
2352.00,92.67
2351.00,92.70
2350.00,92.74
2349.00,92.75
2348.00,92.76
2347.00,92.80
2346.00,92.87
2345.00,92.96
2344.00,93.01
2343.00,93.00
2342.00,92.92
2341.00,92.80
2340.00,92.69
2339.00,92.66
2338.00,92.69
2337.00,92.72
2336.00,92.70
2335.00,92.65
2334.00,92.60
2333.00,92.55
2332.00,92.50
2331.00,92.44
2330.00,92.39
2329.00,92.36
2328.00,92.35
2327.00,92.39
2326.00,92.48
2325.00,92.55
2324.00,92.57
2323.00,92.51
2322.00,92.43
2321.00,92.39
2320.00,92.39
2319.00,92.41
2318.00,92.41
2317.00,92.40
2316.00,92.38
2315.00,92.37
2314.00,92.37
2313.00,92.40
2312.00,92.44
2311.00,92.47
2310.00,92.47
2309.00,92.44
2308.00,92.39
2307.00,92.37
2306.00,92.37
2305.00,92.36
2304.00,92.37
2303.00,92.41
2302.00,92.45
2301.00,92.44
2300.00,92.37
2299.00,92.26
2298.00,92.18
2297.00,92.13
2296.00,92.12
2295.00,92.14
2294.00,92.16
2293.00,92.15
2292.00,92.14
2291.00,92.15
2290.00,92.18
2289.00,92.21
2288.00,92.19
2287.00,92.15
2286.00,92.11
2285.00,92.08
2284.00,92.05
2283.00,92.02
2282.00,91.99
2281.00,91.96
2280.00,91.93
2279.00,91.92
2278.00,91.93
2277.00,91.99
2276.00,92.05
2275.00,92.10
2274.00,92.09
2273.00,92.00
2272.00,91.86
2271.00,91.75
2270.00,91.71
2269.00,91.74
2268.00,91.82
2267.00,91.91
2266.00,91.98
2265.00,91.99
2264.00,91.95
2263.00,91.92
2262.00,91.91
2261.00,91.91
2260.00,91.89
2259.00,91.86
2258.00,91.83
2257.00,91.79
2256.00,91.74
2255.00,91.67
2254.00,91.57
2253.00,91.47
2252.00,91.42
2251.00,91.42
2250.00,91.47
2249.00,91.52
2248.00,91.56
2247.00,91.56
2246.00,91.53
2245.00,91.51
2244.00,91.52
2243.00,91.58
2242.00,91.64
2241.00,91.63
2240.00,91.58
2239.00,91.56
2238.00,91.56
2237.00,91.55
2236.00,91.51
2235.00,91.50
2234.00,91.55
2233.00,91.59
2232.00,91.58
2231.00,91.54
2230.00,91.52
2229.00,91.49
2228.00,91.41
2227.00,91.33
2226.00,91.30
2225.00,91.30
2224.00,91.29
2223.00,91.28
2222.00,91.32
2221.00,91.38
2220.00,91.37
2219.00,91.24
2218.00,91.04
2217.00,90.89
2216.00,90.82
2215.00,90.85
2214.00,90.94
2213.00,91.07
2212.00,91.18
2211.00,91.26
2210.00,91.28
2209.00,91.24
2208.00,91.19
2207.00,91.16
2206.00,91.14
2205.00,91.11
2204.00,91.05
2203.00,90.99
2202.00,90.92
2201.00,90.81
2200.00,90.66
2199.00,90.50
2198.00,90.43
2197.00,90.44
2196.00,90.51
2195.00,90.58
2194.00,90.63
2193.00,90.70
2192.00,90.79
2191.00,90.86
2190.00,90.86
2189.00,90.78
2188.00,90.68
2187.00,90.63
2186.00,90.62
2185.00,90.63
2184.00,90.63
2183.00,90.65
2182.00,90.72
2181.00,90.81
2180.00,90.90
2179.00,90.98
2178.00,91.06
2177.00,91.10
2176.00,91.06
2175.00,90.96
2174.00,90.82
2173.00,90.68
2172.00,90.55
2171.00,90.47
2170.00,90.45
2169.00,90.46
2168.00,90.46
2167.00,90.43
2166.00,90.40
2165.00,90.36
2164.00,90.30
2163.00,90.24
2162.00,90.22
2161.00,90.25
2160.00,90.31
2159.00,90.43
2158.00,90.62
2157.00,90.83
2156.00,90.95
2155.00,90.95
2154.00,90.88
2153.00,90.84
2152.00,90.81
2151.00,90.78
2150.00,90.73
2149.00,90.69
2148.00,90.69
2147.00,90.71
2146.00,90.74
2145.00,90.77
2144.00,90.81
2143.00,90.85
2142.00,90.84
2141.00,90.73
2140.00,90.57
2139.00,90.40
2138.00,90.29
2137.00,90.27
2136.00,90.34
2135.00,90.45
2134.00,90.57
2133.00,90.65
2132.00,90.66
2131.00,90.64
2130.00,90.61
2129.00,90.60
2128.00,90.60
2127.00,90.58
2126.00,90.53
2125.00,90.47
2124.00,90.44
2123.00,90.42
2122.00,90.37
2121.00,90.28
2120.00,90.19
2119.00,90.16
2118.00,90.22
2117.00,90.33
2116.00,90.42
2115.00,90.43
2114.00,90.38
2113.00,90.32
2112.00,90.29
2111.00,90.32
2110.00,90.37
2109.00,90.39
2108.00,90.39
2107.00,90.38
2106.00,90.40
2105.00,90.44
2104.00,90.47
2103.00,90.46
2102.00,90.42
2101.00,90.37
2100.00,90.35
2099.00,90.37
2098.00,90.41
2097.00,90.44
2096.00,90.45
2095.00,90.42
2094.00,90.35
2093.00,90.26
2092.00,90.19
2091.00,90.19
2090.00,90.23
2089.00,90.28
2088.00,90.32
2087.00,90.36
2086.00,90.40
2085.00,90.44
2084.00,90.46
2083.00,90.47
2082.00,90.47
2081.00,90.47
2080.00,90.47
2079.00,90.47
2078.00,90.47
2077.00,90.45
2076.00,90.42
2075.00,90.41
2074.00,90.42
2073.00,90.43
2072.00,90.42
2071.00,90.42
2070.00,90.40
2069.00,90.34
2068.00,90.27
2067.00,90.27
2066.00,90.34
2065.00,90.44
2064.00,90.49
2063.00,90.49
2062.00,90.49
2061.00,90.51
2060.00,90.52
2059.00,90.54
2058.00,90.54
2057.00,90.53
2056.00,90.49
2055.00,90.48
2054.00,90.53
2053.00,90.62
2052.00,90.67
2051.00,90.64
2050.00,90.52
2049.00,90.38
2048.00,90.30
2047.00,90.29
2046.00,90.31
2045.00,90.32
2044.00,90.35
2043.00,90.47
2042.00,90.68
2041.00,90.85
2040.00,90.89
2039.00,90.82
2038.00,90.72
2037.00,90.67
2036.00,90.68
2035.00,90.73
2034.00,90.78
2033.00,90.78
2032.00,90.75
2031.00,90.74
2030.00,90.79
2029.00,90.86
2028.00,90.93
2027.00,90.97
2026.00,90.99
2025.00,91.02
2024.00,91.06
2023.00,91.09
2022.00,91.06
2021.00,90.98
2020.00,90.87
2019.00,90.80
2018.00,90.78
2017.00,90.81
2016.00,90.86
2015.00,90.91
2014.00,90.89
2013.00,90.79
2012.00,90.67
2011.00,90.65
2010.00,90.73
2009.00,90.85
2008.00,90.96
2007.00,91.07
2006.00,91.15
2005.00,91.15
2004.00,91.09
2003.00,91.08
2002.00,91.18
2001.00,91.32
2000.00,91.42
1999.00,91.46
1998.00,91.46
1997.00,91.46
1996.00,91.47
1995.00,91.50
1994.00,91.52
1993.00,91.49
1992.00,91.37
1991.00,91.19
1990.00,91.05
1989.00,91.04
1988.00,91.17
1987.00,91.38
1986.00,91.53
1985.00,91.56
1984.00,91.52
1983.00,91.48
1982.00,91.49
1981.00,91.54
1980.00,91.61
1979.00,91.65
1978.00,91.61
1977.00,91.49
1976.00,91.40
1975.00,91.42
1974.00,91.53
1973.00,91.58
1972.00,91.54
1971.00,91.49
1970.00,91.50
1969.00,91.52
1968.00,91.50
1967.00,91.46
1966.00,91.44
1965.00,91.44
1964.00,91.44
1963.00,91.45
1962.00,91.44
1961.00,91.42
1960.00,91.41
1959.00,91.49
1958.00,91.63
1957.00,91.73
1956.00,91.74
1955.00,91.71
1954.00,91.67
1953.00,91.62
1952.00,91.55
1951.00,91.49
1950.00,91.49
1949.00,91.52
1948.00,91.55
1947.00,91.55
1946.00,91.56
1945.00,91.61
1944.00,91.68
1943.00,91.77
1942.00,91.84
1941.00,91.88
1940.00,91.90
1939.00,91.94
1938.00,91.97
1937.00,91.98
1936.00,91.98
1935.00,92.00
1934.00,92.01
1933.00,91.99
1932.00,91.93
1931.00,91.88
1930.00,91.88
1929.00,91.92
1928.00,91.97
1927.00,92.03
1926.00,92.11
1925.00,92.16
1924.00,92.16
1923.00,92.11
1922.00,92.05
1921.00,92.00
1920.00,91.96
1919.00,91.95
1918.00,91.97
1917.00,92.01
1916.00,92.07
1915.00,92.15
1914.00,92.20
1913.00,92.18
1912.00,92.11
1911.00,92.07
1910.00,92.10
1909.00,92.14
1908.00,92.16
1907.00,92.15
1906.00,92.12
1905.00,92.07
1904.00,92.02
1903.00,92.01
1902.00,92.03
1901.00,92.04
1900.00,92.01
1899.00,91.98
1898.00,91.96
1897.00,91.94
1896.00,91.93
1895.00,91.92
1894.00,91.93
1893.00,91.93
1892.00,91.93
1891.00,91.96
1890.00,92.04
1889.00,92.13
1888.00,92.18
1887.00,92.17
1886.00,92.13
1885.00,92.05
1884.00,91.96
1883.00,91.91
1882.00,91.91
1881.00,91.93
1880.00,91.95
1879.00,92.00
1878.00,92.07
1877.00,92.13
1876.00,92.14
1875.00,92.10
1874.00,92.06
1873.00,92.02
1872.00,91.99
1871.00,91.99
1870.00,92.02
1869.00,92.08
1868.00,92.13
1867.00,92.13
1866.00,92.09
1865.00,92.02
1864.00,91.96
1863.00,91.93
1862.00,91.95
1861.00,91.98
1860.00,92.01
1859.00,92.02
1858.00,92.01
1857.00,92.00
1856.00,91.98
1855.00,91.99
1854.00,92.04
1853.00,92.08
1852.00,92.09
1851.00,92.08
1850.00,92.06
1849.00,92.03
1848.00,91.98
1847.00,91.95
1846.00,91.94
1845.00,91.96
1844.00,91.96
1843.00,91.96
1842.00,91.96
1841.00,91.96
1840.00,91.94
1839.00,91.91
1838.00,91.87
1837.00,91.83
1836.00,91.79
1835.00,91.78
1834.00,91.80
1833.00,91.82
1832.00,91.84
1831.00,91.88
1830.00,91.94
1829.00,91.96
1828.00,91.91
1827.00,91.85
1826.00,91.81
1825.00,91.81
1824.00,91.83
1823.00,91.85
1822.00,91.87
1821.00,91.89
1820.00,91.89
1819.00,91.90
1818.00,91.91
1817.00,91.89
1816.00,91.84
1815.00,91.80
1814.00,91.78
1813.00,91.78
1812.00,91.78
1811.00,91.78
1810.00,91.75
1809.00,91.71
1808.00,91.67
1807.00,91.68
1806.00,91.71
1805.00,91.72
1804.00,91.66
1803.00,91.57
1802.00,91.51
1801.00,91.49
1800.00,91.49
1799.00,91.51
1798.00,91.54
1797.00,91.55
1796.00,91.54
1795.00,91.52
1794.00,91.53
1793.00,91.54
1792.00,91.52
1791.00,91.48
1790.00,91.43
1789.00,91.38
1788.00,91.34
1787.00,91.31
1786.00,91.30
1785.00,91.29
1784.00,91.28
1783.00,91.27
1782.00,91.25
1781.00,91.19
1780.00,91.12
1779.00,91.07
1778.00,91.06
1777.00,91.08
1776.00,91.09
1775.00,91.11
1774.00,91.15
1773.00,91.14
1772.00,91.04
1771.00,90.91
1770.00,90.86
1769.00,90.84
1768.00,90.82
1767.00,90.77
1766.00,90.72
1765.00,90.69
1764.00,90.65
1763.00,90.62
1762.00,90.59
1761.00,90.54
1760.00,90.48
1759.00,90.44
1758.00,90.41
1757.00,90.35
1756.00,90.28
1755.00,90.23
1754.00,90.23
1753.00,90.24
1752.00,90.21
1751.00,90.10
1750.00,89.95
1749.00,89.82
1748.00,89.74
1747.00,89.72
1746.00,89.74
1745.00,89.73
1744.00,89.67
1743.00,89.59
1742.00,89.53
1741.00,89.49
1740.00,89.39
1739.00,89.26
1738.00,89.15
1737.00,89.08
1736.00,89.02
1735.00,88.91
1734.00,88.75
1733.00,88.60
1732.00,88.49
1731.00,88.40
1730.00,88.30
1729.00,88.18
1728.00,88.06
1727.00,87.96
1726.00,87.86
1725.00,87.74
1724.00,87.59
1723.00,87.45
1722.00,87.36
1721.00,87.29
1720.00,87.23
1719.00,87.12
1718.00,86.95
1717.00,86.66
1716.00,86.35
1715.00,86.13
1714.00,86.01
1713.00,85.93
1712.00,85.82
1711.00,85.69
1710.00,85.55
1709.00,85.42
1708.00,85.26
1707.00,85.08
1706.00,84.84
1705.00,84.56
1704.00,84.32
1703.00,84.16
1702.00,84.03
1701.00,83.76
1700.00,83.28
1699.00,82.87
1698.00,82.66
1697.00,82.47
1696.00,82.13
1695.00,81.80
1694.00,81.60
1693.00,81.47
1692.00,81.33
1691.00,81.12
1690.00,80.86
1689.00,80.57
1688.00,80.29
1687.00,80.07
1686.00,79.91
1685.00,79.65
1684.00,79.10
1683.00,78.57
1682.00,78.25
1681.00,77.98
1680.00,77.70
1679.00,77.44
1678.00,77.26
1677.00,77.07
1676.00,76.75
1675.00,76.31
1674.00,75.93
1673.00,75.69
1672.00,75.49
1671.00,75.23
1670.00,74.85
1669.00,74.41
1668.00,74.01
1667.00,73.75
1666.00,73.57
1665.00,73.41
1664.00,73.15
1663.00,72.75
1662.00,72.35
1661.00,72.04
1660.00,71.79
1659.00,71.56
1658.00,71.35
1657.00,71.19
1656.00,71.06
1655.00,70.92
1654.00,70.61
1653.00,70.03
1652.00,69.60
1651.00,69.43
1650.00,69.38
1649.00,69.32
1648.00,69.13
1647.00,68.73
1646.00,68.34
1645.00,68.13
1644.00,68.01
1643.00,67.92
1642.00,67.83
1641.00,67.75
1640.00,67.65
1639.00,67.56
1638.00,67.51
1637.00,67.48
1636.00,67.43
1635.00,67.39
1634.00,67.41
1633.00,67.47
1632.00,67.52
1631.00,67.58
1630.00,67.68
1629.00,67.83
1628.00,67.97
1627.00,68.10
1626.00,68.24
1625.00,68.43
1624.00,68.66
1623.00,68.93
1622.00,69.21
1621.00,69.46
1620.00,69.67
1619.00,69.85
1618.00,70.09
1617.00,70.45
1616.00,70.86
1615.00,71.20
1614.00,71.48
1613.00,71.76
1612.00,72.05
1611.00,72.37
1610.00,72.70
1609.00,73.04
1608.00,73.37
1607.00,73.68
1606.00,73.97
1605.00,74.25
1604.00,74.53
1603.00,74.81
1602.00,75.08
1601.00,75.35
1600.00,75.61
1599.00,75.86
1598.00,76.10
1597.00,76.36
1596.00,76.61
1595.00,76.84
1594.00,77.07
1593.00,77.29
1592.00,77.51
1591.00,77.73
1590.00,77.95
1589.00,78.16
1588.00,78.35
1587.00,78.53
1586.00,78.71
1585.00,78.90
1584.00,79.07
1583.00,79.23
1582.00,79.37
1581.00,79.50
1580.00,79.63
1579.00,79.76
1578.00,79.91
1577.00,80.10
1576.00,80.30
1575.00,80.44
1574.00,80.54
1573.00,80.64
1572.00,80.76
1571.00,80.88
1570.00,81.02
1569.00,81.14
1568.00,81.24
1567.00,81.33
1566.00,81.41
1565.00,81.49
1564.00,81.59
1563.00,81.69
1562.00,81.80
1561.00,81.97
1560.00,82.20
1559.00,82.31
1558.00,82.16
1557.00,82.08
1556.00,82.12
1555.00,82.22
1554.00,82.32
1553.00,82.40
1552.00,82.48
1551.00,82.53
1550.00,82.57
1549.00,82.62
1548.00,82.69
1547.00,82.79
1546.00,82.89
1545.00,83.01
1544.00,83.13
1543.00,83.22
1542.00,83.29
1541.00,83.30
1540.00,83.24
1539.00,83.19
1538.00,83.21
1537.00,83.26
1536.00,83.33
1535.00,83.38
1534.00,83.42
1533.00,83.45
1532.00,83.50
1531.00,83.55
1530.00,83.60
1529.00,83.64
1528.00,83.68
1527.00,83.72
1526.00,83.75
1525.00,83.77
1524.00,83.78
1523.00,83.78
1522.00,83.79
1521.00,83.83
1520.00,83.92
1519.00,84.00
1518.00,84.06
1517.00,84.07
1516.00,84.04
1515.00,84.02
1514.00,84.01
1513.00,84.02
1512.00,84.05
1511.00,84.08
1510.00,84.15
1509.00,84.25
1508.00,84.40
1507.00,84.48
1506.00,84.41
1505.00,84.36
1504.00,84.34
1503.00,84.35
1502.00,84.38
1501.00,84.42
1500.00,84.47
1499.00,84.52
1498.00,84.56
1497.00,84.58
1496.00,84.59
1495.00,84.59
1494.00,84.58
1493.00,84.57
1492.00,84.59
1491.00,84.61
1490.00,84.64
1489.00,84.66
1488.00,84.66
1487.00,84.65
1486.00,84.64
1485.00,84.65
1484.00,84.67
1483.00,84.69
1482.00,84.69
1481.00,84.69
1480.00,84.70
1479.00,84.73
1478.00,84.76
1477.00,84.78
1476.00,84.79
1475.00,84.77
1474.00,84.74
1473.00,84.69
1472.00,84.67
1471.00,84.68
1470.00,84.72
1469.00,84.76
1468.00,84.80
1467.00,84.83
1466.00,84.83
1465.00,84.83
1464.00,84.84
1463.00,84.86
1462.00,84.87
1461.00,84.89
1460.00,84.91
1459.00,84.95
1458.00,84.96
1457.00,84.91
1456.00,84.85
1455.00,84.85
1454.00,84.88
1453.00,84.92
1452.00,84.96
1451.00,84.99
1450.00,85.01
1449.00,85.03
1448.00,85.04
1447.00,85.04
1446.00,85.03
1445.00,85.05
1444.00,85.07
1443.00,85.09
1442.00,85.11
1441.00,85.13
1440.00,85.15
1439.00,85.17
1438.00,85.18
1437.00,85.16
1436.00,85.13
1435.00,85.11
1434.00,85.10
1433.00,85.11
1432.00,85.11
1431.00,85.12
1430.00,85.13
1429.00,85.14
1428.00,85.14
1427.00,85.14
1426.00,85.17
1425.00,85.21
1424.00,85.23
1423.00,85.23
1422.00,85.21
1421.00,85.20
1420.00,85.20
1419.00,85.19
1418.00,85.17
1417.00,85.16
1416.00,85.17
1415.00,85.19
1414.00,85.20
1413.00,85.19
1412.00,85.17
1411.00,85.14
1410.00,85.13
1409.00,85.15
1408.00,85.19
1407.00,85.21
1406.00,85.21
1405.00,85.20
1404.00,85.22
1403.00,85.26
1402.00,85.30
1401.00,85.32
1400.00,85.33
1399.00,85.31
1398.00,85.30
1397.00,85.31
1396.00,85.33
1395.00,85.33
1394.00,85.29
1393.00,85.25
1392.00,85.23
1391.00,85.23
1390.00,85.25
1389.00,85.29
1388.00,85.31
1387.00,85.31
1386.00,85.29
1385.00,85.28
1384.00,85.27
1383.00,85.26
1382.00,85.25
1381.00,85.24
1380.00,85.25
1379.00,85.25
1378.00,85.25
1377.00,85.24
1376.00,85.25
1375.00,85.27
1374.00,85.28
1373.00,85.27
1372.00,85.24
1371.00,85.22
1370.00,85.22
1369.00,85.23
1368.00,85.25
1367.00,85.26
1366.00,85.27
1365.00,85.27
1364.00,85.28
1363.00,85.28
1362.00,85.26
1361.00,85.24
1360.00,85.23
1359.00,85.22
1358.00,85.21
1357.00,85.19
1356.00,85.17
1355.00,85.16
1354.00,85.18
1353.00,85.20
1352.00,85.21
1351.00,85.22
1350.00,85.21
1349.00,85.22
1348.00,85.22
1347.00,85.22
1346.00,85.21
1345.00,85.19
1344.00,85.18
1343.00,85.19
1342.00,85.21
1341.00,85.23
1340.00,85.24
1339.00,85.23
1338.00,85.21
1337.00,85.21
1336.00,85.20
1335.00,85.19
1334.00,85.17
1333.00,85.15
1332.00,85.15
1331.00,85.16
1330.00,85.17
1329.00,85.16
1328.00,85.14
1327.00,85.11
1326.00,85.08
1325.00,85.07
1324.00,85.10
1323.00,85.13
1322.00,85.15
1321.00,85.14
1320.00,85.11
1319.00,85.08
1318.00,85.07
1317.00,85.08
1316.00,85.11
1315.00,85.14
1314.00,85.14
1313.00,85.13
1312.00,85.11
1311.00,85.09
1310.00,85.07
1309.00,85.07
1308.00,85.08
1307.00,85.10
1306.00,85.12
1305.00,85.13
1304.00,85.14
1303.00,85.13
1302.00,85.11
1301.00,85.08
1300.00,85.06
1299.00,85.05
1298.00,85.06
1297.00,85.07
1296.00,85.08
1295.00,85.09
1294.00,85.10
1293.00,85.10
1292.00,85.08
1291.00,85.06
1290.00,85.03
1289.00,85.02
1288.00,85.02
1287.00,85.04
1286.00,85.06
1285.00,85.06
1284.00,85.05
1283.00,85.04
1282.00,85.03
1281.00,85.03
1280.00,85.02
1279.00,85.01
1278.00,84.99
1277.00,84.97
1276.00,84.96
1275.00,84.96
1274.00,84.95
1273.00,84.96
1272.00,84.97
1271.00,84.98
1270.00,84.98
1269.00,84.96
1268.00,84.92
1267.00,84.88
1266.00,84.85
1265.00,84.85
1264.00,84.85
1263.00,84.86
1262.00,84.85
1261.00,84.85
1260.00,84.84
1259.00,84.85
1258.00,84.85
1257.00,84.82
1256.00,84.76
1255.00,84.70
1254.00,84.66
1253.00,84.66
1252.00,84.70
1251.00,84.75
1250.00,84.76
1249.00,84.73
1248.00,84.68
1247.00,84.64
1246.00,84.62
1245.00,84.60
1244.00,84.57
1243.00,84.55
1242.00,84.53
1241.00,84.53
1240.00,84.51
1239.00,84.48
1238.00,84.47
1237.00,84.47
1236.00,84.50
1235.00,84.52
1234.00,84.54
1233.00,84.56
1232.00,84.57
1231.00,84.57
1230.00,84.57
1229.00,84.56
1228.00,84.55
1227.00,84.55
1226.00,84.55
1225.00,84.55
1224.00,84.56
1223.00,84.58
1222.00,84.61
1221.00,84.63
1220.00,84.63
1219.00,84.60
1218.00,84.58
1217.00,84.59
1216.00,84.60
1215.00,84.62
1214.00,84.64
1213.00,84.65
1212.00,84.65
1211.00,84.63
1210.00,84.61
1209.00,84.60
1208.00,84.61
1207.00,84.62
1206.00,84.61
1205.00,84.61
1204.00,84.62
1203.00,84.63
1202.00,84.65
1201.00,84.66
1200.00,84.65
1199.00,84.63
1198.00,84.61
1197.00,84.61
1196.00,84.64
1195.00,84.68
1194.00,84.70
1193.00,84.71
1192.00,84.70
1191.00,84.68
1190.00,84.67
1189.00,84.66
1188.00,84.66
1187.00,84.65
1186.00,84.65
1185.00,84.65
1184.00,84.66
1183.00,84.67
1182.00,84.67
1181.00,84.68
1180.00,84.69
1179.00,84.69
1178.00,84.68
1177.00,84.67
1176.00,84.67
1175.00,84.68
1174.00,84.69
1173.00,84.68
1172.00,84.65
1171.00,84.63
1170.00,84.60
1169.00,84.60
1168.00,84.60
1167.00,84.60
1166.00,84.58
1165.00,84.56
1164.00,84.54
1163.00,84.55
1162.00,84.57
1161.00,84.59
1160.00,84.60
1159.00,84.62
1158.00,84.65
1157.00,84.66
1156.00,84.66
1155.00,84.65
1154.00,84.62
1153.00,84.58
1152.00,84.54
1151.00,84.49
1150.00,84.46
1149.00,84.46
1148.00,84.49
1147.00,84.52
1146.00,84.54
1145.00,84.52
1144.00,84.48
1143.00,84.43
1142.00,84.42
1141.00,84.43
1140.00,84.46
1139.00,84.48
1138.00,84.49
1137.00,84.49
1136.00,84.46
1135.00,84.42
1134.00,84.38
1133.00,84.37
1132.00,84.39
1131.00,84.40
1130.00,84.38
1129.00,84.33
1128.00,84.30
1127.00,84.29
1126.00,84.30
1125.00,84.31
1124.00,84.32
1123.00,84.32
1122.00,84.34
1121.00,84.37
1120.00,84.38
1119.00,84.38
1118.00,84.34
1117.00,84.31
1116.00,84.29
1115.00,84.30
1114.00,84.31
1113.00,84.32
1112.00,84.32
1111.00,84.29
1110.00,84.25
1109.00,84.22
1108.00,84.25
1107.00,84.31
1106.00,84.35
1105.00,84.36
1104.00,84.34
1103.00,84.33
1102.00,84.33
1101.00,84.31
1100.00,84.27
1099.00,84.22
1098.00,84.19
1097.00,84.17
1096.00,84.15
1095.00,84.13
1094.00,84.10
1093.00,84.06
1092.00,84.03
1091.00,84.03
1090.00,84.05
1089.00,84.08
1088.00,84.10
1087.00,84.11
1086.00,84.11
1085.00,84.11
1084.00,84.11
1083.00,84.12
1082.00,84.13
1081.00,84.13
1080.00,84.13
1079.00,84.11
1078.00,84.09
1077.00,84.07
1076.00,84.06
1075.00,84.07
1074.00,84.05
1073.00,84.00
1072.00,83.93
1071.00,83.86
1070.00,83.83
1069.00,83.81
1068.00,83.79
1067.00,83.77
1066.00,83.76
1065.00,83.75
1064.00,83.73
1063.00,83.71
1062.00,83.70
1061.00,83.73
1060.00,83.78
1059.00,83.82
1058.00,83.85
1057.00,83.85
1056.00,83.83
1055.00,83.81
1054.00,83.77
1053.00,83.72
1052.00,83.67
1051.00,83.65
1050.00,83.68
1049.00,83.75
1048.00,83.79
1047.00,83.79
1046.00,83.76
1045.00,83.74
1044.00,83.72
1043.00,83.70
1042.00,83.68
1041.00,83.65
1040.00,83.64
1039.00,83.64
1038.00,83.63
1037.00,83.60
1036.00,83.55
1035.00,83.49
1034.00,83.44
1033.00,83.43
1032.00,83.44
1031.00,83.43
1030.00,83.40
1029.00,83.35
1028.00,83.32
1027.00,83.33
1026.00,83.34
1025.00,83.34
1024.00,83.33
1023.00,83.31
1022.00,83.28
1021.00,83.24
1020.00,83.20
1019.00,83.19
1018.00,83.21
1017.00,83.23
1016.00,83.21
1015.00,83.15
1014.00,83.09
1013.00,83.04
1012.00,83.00
1011.00,82.96
1010.00,82.94
1009.00,82.96
1008.00,83.01
1007.00,83.07
1006.00,83.12
1005.00,83.13
1004.00,83.12
1003.00,83.10
1002.00,83.06
1001.00,83.01
1000.00,82.93
999.00,82.85
998.00,82.77
997.00,82.71
996.00,82.68
995.00,82.66
994.00,82.63
993.00,82.56
992.00,82.48
991.00,82.42
990.00,82.37
989.00,82.35
988.00,82.34
987.00,82.32
986.00,82.28
985.00,82.23
984.00,82.20
983.00,82.21
982.00,82.21
981.00,82.18
980.00,82.13
979.00,82.09
978.00,82.06
977.00,82.02
976.00,81.93
975.00,81.83
974.00,81.74
973.00,81.69
972.00,81.64
971.00,81.58
970.00,81.50
969.00,81.43
968.00,81.38
967.00,81.38
966.00,81.39
965.00,81.38
964.00,81.32
963.00,81.23
962.00,81.13
961.00,81.07
960.00,81.02
959.00,80.96
958.00,80.88
957.00,80.81
956.00,80.73
955.00,80.67
954.00,80.62
953.00,80.58
952.00,80.55
951.00,80.52
950.00,80.49
949.00,80.45
948.00,80.38
947.00,80.30
946.00,80.21
945.00,80.14
944.00,80.09
943.00,80.04
942.00,79.96
941.00,79.85
940.00,79.70
939.00,79.53
938.00,79.38
937.00,79.25
936.00,79.13
935.00,79.03
934.00,78.93
933.00,78.85
932.00,78.78
931.00,78.70
930.00,78.61
929.00,78.55
928.00,78.50
927.00,78.46
926.00,78.41
925.00,78.35
924.00,78.29
923.00,78.20
922.00,78.05
921.00,77.88
920.00,77.72
919.00,77.62
918.00,77.55
917.00,77.48
916.00,77.42
915.00,77.35
914.00,77.27
913.00,77.14
912.00,76.96
911.00,76.80
910.00,76.66
